customer_id,first_name,last_name,email,phone_number,address,city,state,zip_code,segment,source_updated_at
1129,Alexandria,Anderson,thompsongregory@example.com,001-961-283-6998x7149,049 Scott Unions Apt. 196,Port Emilyborough,VI,96852,Gold,2026-08-15T09:16:09.033451+00:00
1188,Shari,Howe,thomasmcgee@example.net,342-936-4968x31423,220 Crystal Course Suite 087,Riverachester,AR,03174,Silver,2026-08-15T09:16:09.033451+00:00
1005,David,Faulkner,lbrown@example.com,001-291-951-2471,28933 Diaz Hills,Mcculloughhaven,MD,86467,Bronze,2026-08-15T09:16:09.033451+00:00
1021,David,Lee,arhodes@example.org,213.710.8197x65348,19625 Lindsey Trafficway,Port Amanda,AK,76984,Gold,2026-08-15T09:16:09.033451+00:00
1123,William,Henderson,jessica59@example.net,237.873.0507,763 Ayers Point Apt. 800,Port Andrew,WI,64668,Bronze,2026-08-15T09:16:09.034954+00:00
1197,Benjamin,Johnson,melinda88@example.net,680-346-2283,361 Michael Bypass,North Erin,MO,29853,Gold,2026-08-15T09:16:09.034954+00:00
1194,Frank,Davis,tlewis@example.com,(935)562-1483,3270 Katherine Forks,North Samuel,WI,55779,Gold,2026-08-15T09:16:09.034954+00:00
1016,Wendy,Shea,jnorris@example.org,331-962-2132x956,15359 Santiago Lodge Suite 082,Lindastad,ME,03667,Silver,2026-08-15T09:16:09.034954+00:00
1097,Christie,Morris,latoya54@example.net,+1-682-832-2504,39620 Taylor Parks Suite 947,North Deannaland,OK,91717,Gold,2026-08-15T09:16:09.034954+00:00
1149,Allison,Gibbs,dominiquecain@example.com,(472)582-1304x6167,0823 Klein Way,South David,VA,27257,Silver,2026-08-15T09:16:09.034954+00:00
1041,Melissa,Galvan,kellygina@example.net,001-555-509-4247x617,1974 Kimberly Lodge,North Juliemouth,WY,80415,Gold,2026-08-15T09:16:09.034954+00:00
1183,Chad,Smith,cochranalicia@example.com,918.213.8482x92974,767 Johns Forks Suite 638,Vincentland,WY,48001,Gold,2026-08-15T09:16:09.034954+00:00
1171,Jessica,Nielsen,rebecca93@example.net,+1-580-715-1688x383,4529 Brandon Islands Suite 710,Hawkinsfurt,MA,02187,Bronze,2026-08-15T09:16:09.034954+00:00
1088,Philip,Brown,fullerkeith@example.org,+1-801-202-2666x185,79358 Joshua Coves,Santanamouth,AK,58346,Bronze,2026-08-15T09:16:09.034954+00:00
1156,Philip,Dominguez,timothy61@example.com,(403)248-7403x091,07059 Randy Throughway Apt. 715,West Sarahfurt,NM,44985,Bronze,2026-08-15T09:16:09.034954+00:00
1180,Jay,Mitchell,shawnpeterson@example.net,(360)231-5426x77520,6864 Bradley Green Suite 677,South Angela,AL,85554,Bronze,2026-08-15T09:16:09.034954+00:00
1170,Nathan,Jackson,wbarnes@example.org,(765)744-2618x3817,49202 Sonya Underpass,Frankburgh,PA,44848,Bronze,2026-08-15T09:16:09.034954+00:00
1161,Joann,Smith,qwarren@example.net,001-562-551-4073x717,85834 Oliver Cliff Suite 567,South Robertfurt,ID,83889,Silver,2026-08-15T09:16:09.034954+00:00
1095,Roberto,Collins,marc16@example.net,+1-953-380-0158x1237,350 Brandy Rest,Shawberg,WA,67338,Silver,2026-08-15T09:16:09.034954+00:00
1052,Rhonda,Williams,mariadavis@example.net,(904)262-5489x1989,48034 Horton Rest Suite 345,Johnsonstad,VI,78528,Gold,2026-08-15T09:16:09.034954+00:00
1065,Thomas,Stewart,zsmith@example.org,436.516.0247x3932,4618 Dorothy Track,Paynetown,NM,54368,Bronze,2026-08-15T09:16:09.034954+00:00
1034,Anthony,Cordova,tylergutierrez@example.com,899.792.4623x812,608 Sean Parkway,Port Robertberg,AK,80701,Silver,2026-08-15T09:16:09.034954+00:00
1140,Caleb,Shah,xandrews@example.org,589-707-4280x280,432 Donald Canyon,Robertmouth,MA,95098,Bronze,2026-08-15T09:16:09.034954+00:00
1157,Monique,Knapp,jamie09@example.net,001-926-572-0784x118,756 Underwood Rapid Suite 974,East Stephanieview,WV,03243,Bronze,2026-08-15T09:16:09.034954+00:00
1067,Amanda,Heath,jill84@example.org,(516)709-4113x007,702 Sherman Drive,Jordanville,TX,34955,Silver,2026-08-15T09:16:09.034954+00:00
1201,Tammy,Saunders,rocharobert@example.net,001-769-748-8391x47424,4154 Meyer Burg,Cordovashire,MS,85379,Gold,2026-08-15T09:16:09.035457+00:00
1202,Michael,Morgan,natalie16@example.org,325.660.1763x5115,5177 Rowe Flat,Dakotatown,FL,12208,Silver,2026-08-15T09:16:09.035457+00:00
1203,Stephanie,Brown,bobby24@example.com,(210)663-7129,21649 Matthews Rapid Suite 572,Lake John,IN,99151,Bronze,2026-08-15T09:16:09.035457+00:00
1204,Sheri,Dean,luisharris@example.com,001-516-300-2877x7802,13148 Brandi Creek Apt. 188,Port Ryan,TX,17411,Bronze,2026-08-15T09:16:09.035457+00:00
1205,Nicole,Jackson,athomas@example.org,+1-930-935-8749x60956,53622 Jack Point Suite 115,Margaretmouth,HI,43195,Gold,2026-08-15T09:16:09.036462+00:00
1206,Juan,Andrews,debra49@example.org,7508363003,88969 Lewis Circles Suite 190,Edwardton,ND,80899,Bronze,2026-08-15T09:16:09.036462+00:00
1207,Jeffery,Greene,cwatson@example.net,700.590.8542x446,454 Garcia Prairie Apt. 879,Mariaberg,IN,77468,Bronze,2026-08-15T09:16:09.036462+00:00
1208,Kathy,Horn,brandonyork@example.net,666.745.4156x433,95166 Rachel Trail,Rhondaburgh,MT,59948,Silver,2026-08-15T09:16:09.036462+00:00
1209,Anthony,Phillips,jorgeballard@example.com,584-869-2326x7577,9347 Ashley Plain Apt. 264,Johnsonborough,MO,92651,Silver,2026-08-15T09:16:09.037461+00:00
1210,Anthony,Hoffman,vbenjamin@example.net,8368322274,6407 Prince Cove Apt. 839,Thomasport,AZ,74698,Gold,2026-08-15T09:16:09.037461+00:00
1211,Katherine,Taylor,elee@example.com,848.720.8697x3386,312 Guzman Station,Lake Lisa,WY,61329,Bronze,2026-08-15T09:16:09.037461+00:00
1212,Glenn,Mccarthy,anthony91@example.org,+1-551-887-0307,37580 Daniels Station Apt. 891,Nicholasberg,MT,99611,Silver,2026-08-15T09:16:09.037461+00:00
1213,David,Garza,xowen@example.org,639-888-1075,34275 Moss Islands Suite 563,Josephton,IA,84152,Silver,2026-08-15T09:16:09.037461+00:00
1214,Susan,Robertson,matthewsutton@example.net,(278)988-7907,68128 Johnson Keys,Port Audreymouth,AK,07307,Silver,2026-08-15T09:16:09.038612+00:00
1215,Brian,Carter,jared03@example.com,001-842-529-0525x24145,772 Williams Forge,West Jamesview,VI,22674,Gold,2026-08-15T09:16:09.038612+00:00
1216,Jennifer,Burns,perezjames@example.org,500.695.0082,24803 Marshall Estate Suite 166,Lake Jessica,AZ,01058,Gold,2026-08-15T09:16:09.038612+00:00
1217,Tabitha,Barr,torresricky@example.com,661-359-5337,9358 Fields Ford Apt. 943,South Sabrinaburgh,WA,33030,Bronze,2026-08-15T09:16:09.038612+00:00
1218,Kathryn,Silva,glennleslie@example.org,243.347.0589,54612 Elizabeth Haven,Jamesborough,VT,64655,Gold,2026-08-15T09:16:09.038612+00:00
1219,Aaron,Mitchell,vasquezmaria@example.net,001-313-322-2708x19368,21554 Paul Keys Suite 870,Fullerhaven,VT,55872,Silver,2026-08-15T09:16:09.039616+00:00
1220,Mackenzie,Hudson,poolemarcus@example.org,253.485.2590x1167,15080 Payne Ville,Smithberg,KS,79884,Bronze,2026-08-15T09:16:09.039616+00:00
1221,Michelle,Bass,vnunez@example.com,+1-606-341-0849,370 Parrish Mountain Suite 835,Tinamouth,WA,23041,Silver,2026-08-15T09:16:09.039616+00:00
1222,Laurie,Moore,rogersamber@example.com,+1-564-840-7599x55634,0674 Webb Common Suite 192,New Tracey,ID,50169,Bronze,2026-08-15T09:16:09.039616+00:00
1223,Kimberly,Bush,melissa32@example.com,+1-496-717-0497x66933,15846 Hays Shoals Apt. 909,Rachelside,TX,91407,Gold,2026-08-15T09:16:09.039616+00:00
1224,Karen,Weiss,fmorris@example.org,286.657.4467x8674,72590 Mueller Motorway,East Leslie,PR,76304,Gold,2026-08-15T09:16:09.040612+00:00
1225,Joseph,Reynolds,vwolfe@example.org,604.945.5137,94082 Davis Lake Apt. 011,New Lori,NY,09169,Gold,2026-08-15T09:16:09.040612+00:00
1226,Evelyn,Andersen,christinechapman@example.net,+1-616-217-8317x5420,7520 Jennifer Brooks Suite 896,East Lisa,MA,32667,Gold,2026-08-15T09:16:09.040612+00:00
1227,Connor,Mcguire,ryangonzalez@example.com,474-945-1072x72915,292 Virginia Courts Suite 418,Michellefort,AK,18539,Silver,2026-08-15T09:16:09.040612+00:00
1228,Robert,Roberts,tmclean@example.net,903-510-9524,26603 Heather Hollow,East Cherylmouth,WV,05603,Bronze,2026-08-15T09:16:09.040612+00:00
1229,Kelly,Dunn,adrienne63@example.org,001-823-462-9729x670,7865 Chavez Expressway,Kimberlybury,NH,49768,Silver,2026-08-15T09:16:09.041612+00:00
1230,Ethan,Roberts,jeanfisher@example.org,5122805785,96085 Gomez Keys Apt. 057,South Veronica,MT,22539,Bronze,2026-08-15T09:16:09.041612+00:00
1231,Sandra,Myers,ssmith@example.net,+1-786-318-9191x36988,237 David Rue Suite 048,Lake Anthonyville,OR,37653,Silver,2026-08-15T09:16:09.041612+00:00
1232,Patrick,Richardson,hullvictoria@example.net,+1-887-393-7742x1687,7496 Jennifer Lodge Apt. 067,Kochville,NJ,11634,Silver,2026-08-15T09:16:09.041612+00:00
1233,Sandra,Mitchell,kenneth52@example.com,368.354.0599,827 Catherine Underpass,Sandershaven,CA,76875,Gold,2026-08-15T09:16:09.041612+00:00
1234,William,Dickson,samanthasmith@example.com,5743828864,58701 Justin Village,New Anneshire,AS,79879,Silver,2026-08-15T09:16:09.042612+00:00
1235,Patrick,Morse,angelaturner@example.org,(982)625-0207,41652 Travis Pine,New Ronaldland,AS,65898,Gold,2026-08-15T09:16:09.042612+00:00
1236,Pamela,Frazier,matthewgarcia@example.com,(730)458-5020x493,49350 Murray Common Suite 970,South Christopherside,GU,66670,Gold,2026-08-15T09:16:09.042612+00:00
1237,Gerald,Cameron,mathewsrobert@example.com,+1-548-563-1969,668 Morrison Springs,Williamsview,NH,15231,Bronze,2026-08-15T09:16:09.042612+00:00
1238,Autumn,Elliott,zjones@example.net,994.755.2387,91627 Dixon Knoll Suite 031,New Angelaton,MA,14648,Gold,2026-08-15T09:16:09.043612+00:00
1239,Sarah,Foster,samantha43@example.org,001-250-624-4623,1054 Daniel Locks Apt. 198,West Stephen,MP,06358,Bronze,2026-08-15T09:16:09.043612+00:00
1240,Sarah,Harris,catherine05@example.org,(628)797-1983x75867,919 Ryan Villages Apt. 982,Rachelhaven,WI,67569,Bronze,2026-08-15T09:16:09.043612+00:00
1241,Courtney,Robertson,thomaspeter@example.net,001-756-994-4401,221 Johnston Tunnel Suite 099,Fritzberg,MO,77792,Silver,2026-08-15T09:16:09.043612+00:00
1242,Rebekah,Brewer,richardjoy@example.org,710-426-5442,04946 Herrera Isle Apt. 732,North Robertamouth,GU,36061,Silver,2026-08-15T09:16:09.043612+00:00
1243,Andrea,Miller,brownmary@example.net,639.845.7014,834 Virginia Inlet Apt. 269,Christinemouth,NC,19433,Silver,2026-08-15T09:16:09.043612+00:00
1244,Lisa,Wood,donna13@example.com,485.205.2839,9258 Oliver Lock Apt. 055,Mariaberg,DE,90223,Bronze,2026-08-15T09:16:09.043612+00:00
1245,Dustin,Myers,zachary55@example.net,(453)455-3610,424 Scott Centers Apt. 855,Caseburgh,FL,62523,Bronze,2026-08-15T09:16:09.043612+00:00
1246,Yolanda,Smith,pricemarcia@example.com,873.790.8336x336,194 Kayla Forges,North John,NH,65701,Gold,2026-08-15T09:16:09.045114+00:00
1247,Mary,Jones,tarastrickland@example.net,+1-298-982-6347x53396,573 Dustin Harbors Suite 297,West Joshuafurt,KY,91872,Silver,2026-08-15T09:16:09.045617+00:00
1248,Kathryn,Brown,kristenday@example.net,(691)516-8020x711,8334 Torres Stravenue Suite 124,New Thomasside,MI,34862,Silver,2026-08-15T09:16:09.045617+00:00
1249,Kelly,Johnson,carolinehunt@example.net,(205)262-6473x899,5903 Fuller Parkways,North Matthew,PW,31801,Bronze,2026-08-15T09:16:09.045617+00:00
1250,Alexandra,Peterson,nicholskristin@example.net,(652)528-3488,687 Mcdonald Gateway,Whitebury,PR,98187,Gold,2026-08-15T09:16:09.045617+00:00
